# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.4893107794893401,2.3831085635946327,4.806925410565466,-0.17936667593623998,1.4679323384680203,2.999999999999992,-0.010058037958351775,0.0,-0.8540665742211541,0.0
 0.49597315513619167,2.3929550097726024,4.806893607908143,-0.18505678828112096,1.487919465408575,3.0,-0.010114779769868246,0.0,-0.8703787575706371,0.0
 0.5025113694360831,2.4027474142010163,4.806861007187997,-0.19074751112019103,1.5075341083082494,3.000000000000017,-0.010169689958548219,0.0,-0.8864466334969756,0.0
 0.5089305967101948,2.412486370745255,4.80682761717495,-0.1964378135269793,1.5267917901305845,3.0,-0.010222691057059901,0.0,-0.9022622576215179,0.0
 0.5152356685376676,2.4221724732706975,4.806793446638922,-0.2021266418685007,1.545707005613003,3.0000000000000178,-0.010273697400588767,0.0,-0.9178170631931607,0.0
 0.5214311056700692,2.4318063156427234,4.806758504349835,-0.20781291978255947,1.5642933170102076,2.9999999999999463,-0.010322628358334418,0.0,-0.9331019157043047,0.0
 0.527521146209344,2.441388491726713,4.806722799077609,-0.21349554827647363,1.5825634386280318,3.0,-0.010369397954407996,0.0,-0.9481071300165105,0.0
 0.5335097705713476,2.4509195953880454,4.806686339592166,-0.21917340573307986,1.6005293117140427,2.9999999999999813,-0.01041392237283468,0.0,-0.9628225175170104,0.0
 0.5394007236729066,2.4604002204921014,4.806649134663428,-0.2248453480288975,1.6182021710187193,2.9999999999999623,-0.01045611386956223,0.0,-0.9772374156491868,0.0
 0.5451975347114424,2.4698309609042592,4.806611193061315,-0.2305102086672029,1.6355926041343265,2.999999999999962,-0.010495886954259846,0.0,-0.991340702857022,0.0
 0.5509035348495505,2.4792124104899,4.806572523555746,-0.23616679885461722,1.6527106045486508,3.0000000000000195,-0.010533153766751967,0.0,-1.0051208405404561,0.0
 0.5565218730700463,2.488545163114402,4.806533134916647,-0.24181390768924257,1.6695656192101385,3.0000000000000195,-0.010567828878296609,0.0,-1.0185659038897699,0.0
 0.5620555304280922,2.497829812643147,4.806493035913935,-0.24745030239795685,1.6861665912842763,3.00000000000002,-0.010599819616715226,0.0,-1.0316635809591586,0.0
 0.5675073328945192,2.507066952941513,4.806452235317534,-0.2530747284531529,1.7025219986835571,3.0,-0.010629042363233783,0.0,-1.0444012358592611,0.0
 0.5728799629572533,2.5162571778748797,4.806410741897362,-0.258685909930487,1.7186398888717598,3.0000000000000413,-0.010655404598285189,0.0,-1.0567658891742644,0.0
 0.5781759701248395,2.5254010813086283,4.806368564423343,-0.2642825496540145,1.7345279103745184,3.000000000000021,-0.010678818085801225,0.0,-1.0687442866768542,0.0
 0.5833977804567064,2.5344992571081373,4.806325711665397,-0.26986332961230747,1.7501933413701194,3.0000000000000213,-0.0106991957452667,0.0,-1.0803228906611355,0.0
